2017-01-02	4.4157	<--MAX
2017-01-03	4.4002
2017-01-04	4.3877
2017-01-05	4.3766
2017-01-09	4.3783
2017-01-10	4.3735
2017-01-11	4.3684
2017-01-12	4.3728
2017-01-13	4.373
2017-01-16	4.3792
2017-01-17	4.3771
2017-01-18	4.3705
2017-01-19	4.3741
2017-01-20	4.3658
2017-01-23	4.3725
2017-01-24	4.372
2017-01-25	4.3636
2017-01-26	4.352
2017-01-27	4.3413
2017-01-30	4.3291
2017-01-31	4.3308
2017-02-01	4.3221
2017-02-02	4.3084
2017-02-03	4.2985
2017-02-06	4.2864
2017-02-07	4.2943
2017-02-08	4.3128
2017-02-09	4.3162
2017-02-10	4.303
2017-02-13	4.3077
2017-02-14	4.3025
2017-02-15	4.3025
2017-02-16	4.316
2017-02-17	4.3314
2017-02-20	4.3227
2017-02-21	4.3163
2017-02-22	4.2977
2017-02-23	4.3076
2017-02-24	4.3102
2017-02-27	4.3135
2017-02-28	4.3166
2017-03-01	4.297
2017-03-02	4.2912
2017-03-03	4.3078
2017-03-06	4.31
2017-03-07	4.3115
2017-03-08	4.3087
2017-03-09	4.3146
2017-03-10	4.326
2017-03-13	4.346
2017-03-14	4.3295
2017-03-15	4.3208
2017-03-16	4.3165
2017-03-17	4.3013
2017-03-20	4.2821
2017-03-21	4.2635
2017-03-22	4.2855
2017-03-23	4.275
2017-03-24	4.2658
2017-03-27	4.263
2017-03-28	4.2529
2017-03-29	4.236
2017-03-30	4.2292
2017-03-31	4.2198
2017-04-03	4.2327
2017-04-04	4.2525
2017-04-05	4.2464
2017-04-06	4.2412
2017-04-07	4.2273
2017-04-10	4.2301
2017-04-11	4.2415
2017-04-12	4.2505
2017-04-13	4.245
2017-04-14	4.2395
2017-04-18	4.2401
2017-04-19	4.2404
2017-04-20	4.2631
2017-04-21	4.2705
2017-04-24	4.241
2017-04-25	4.2346
2017-04-26	4.2255
2017-04-27	4.2296
2017-04-28	4.217
2017-05-02	4.2226
2017-05-04	4.2177
2017-05-05	4.2176
2017-05-08	4.2059
2017-05-09	4.2253
2017-05-10	4.2155
2017-05-11	4.215
2017-05-12	4.22
2017-05-15	4.2096
2017-05-16	4.1902
2017-05-17	4.1912
2017-05-18	4.22
2017-05-19	4.2069
2017-05-22	4.1907
2017-05-23	4.2018
2017-05-24	4.1985
2017-05-25	4.1796
2017-05-26	4.1803
2017-05-29	4.1794
2017-05-30	4.1739
2017-05-31	4.1737
2017-06-01	4.1834
2017-06-02	4.1882
2017-06-05	4.1781
2017-06-06	4.1916
2017-06-07	4.1943
2017-06-08	4.2071
2017-06-09	4.1877
2017-06-12	4.1927
2017-06-13	4.1921
2017-06-14	4.2025
2017-06-16	4.2181
2017-06-19	4.2112
2017-06-20	4.2248
2017-06-21	4.2442
2017-06-22	4.2442
2017-06-23	4.2255
2017-06-26	4.2117
2017-06-27	4.212
2017-06-28	4.2317
2017-06-29	4.2412
2017-06-30	4.2265
2017-07-03	4.2331
2017-07-04	4.2428
2017-07-05	4.2501
2017-07-06	4.2388
2017-07-07	4.2337
2017-07-10	4.2348
2017-07-11	4.2435
2017-07-12	4.2432
2017-07-13	4.2345
2017-07-14	4.2194
2017-07-17	4.2091
2017-07-18	4.2032
2017-07-19	4.2057
2017-07-20	4.2117
2017-07-21	4.2311
2017-07-24	4.2413
2017-07-25	4.2559
2017-07-26	4.2611
2017-07-27	4.265
2017-07-28	4.2617
2017-07-31	4.2545
2017-08-01	4.2548
2017-08-02	4.2515
2017-08-03	4.2538
2017-08-04	4.2423
2017-08-07	4.2469
2017-08-08	4.2541
2017-08-09	4.2638
2017-08-10	4.2709
2017-08-11	4.2851
2017-08-14	4.2823
2017-08-16	4.2724
2017-08-17	4.2541
2017-08-18	4.2826
2017-08-21	4.2747
2017-08-22	4.2772
2017-08-23	4.2767
2017-08-24	4.2827
2017-08-25	4.26
2017-08-28	4.264
2017-08-29	4.2661
2017-08-30	4.261
2017-08-31	4.2618
2017-09-01	4.2457
2017-09-04	4.257
2017-09-05	4.2361
2017-09-06	4.2446
2017-09-07	4.2466
2017-09-08	4.2511
2017-09-11	4.2426
2017-09-12	4.2511
2017-09-13	4.2677
2017-09-14	4.2837
2017-09-15	4.2781
2017-09-18	4.2835
2017-09-19	4.293
2017-09-20	4.2769
2017-09-21	4.2863
2017-09-22	4.2746
2017-09-25	4.2698
2017-09-26	4.282
2017-09-27	4.3012
2017-09-28	4.3166
2017-09-29	4.3091
2017-10-02	4.3137
2017-10-03	4.3105
2017-10-04	4.3025
2017-10-05	4.2985
2017-10-06	4.3042
2017-10-09	4.3121
2017-10-10	4.2952
2017-10-11	4.2836
2017-10-12	4.2705
2017-10-13	4.2603
2017-10-16	4.2449
2017-10-17	4.2313
2017-10-18	4.2293
2017-10-19	4.2381
2017-10-20	4.2452
2017-10-23	4.2359
2017-10-24	4.2382
2017-10-25	4.237
2017-10-26	4.2458
2017-10-27	4.252
2017-10-30	4.2403
2017-10-31	4.2498
2017-11-02	4.2336
2017-11-03	4.2406
2017-11-06	4.2449
2017-11-07	4.2397
2017-11-08	4.2423
2017-11-09	4.2308
2017-11-10	4.2299
2017-11-13	4.2352
2017-11-14	4.2332
2017-11-15	4.2487
2017-11-16	4.2346
2017-11-17	4.2419
2017-11-20	4.2351
2017-11-21	4.2296
2017-11-22	4.2183
2017-11-23	4.2108
2017-11-24	4.2116
2017-11-27	4.2086
2017-11-28	4.2074
2017-11-29	4.1991
2017-11-30	4.2055
2017-12-01	4.2078
2017-12-04	4.2082
2017-12-05	4.2024
2017-12-06	4.2154
2017-12-07	4.2115
2017-12-08	4.2026
2017-12-11	4.2038
2017-12-12	4.2077
2017-12-13	4.2155
2017-12-14	4.2216
2017-12-15	4.2217
2017-12-18	4.2134
2017-12-19	4.2011
2017-12-20	4.1975
2017-12-21	4.2018
2017-12-22	4.1935
2017-12-27	4.1909
2017-12-28	4.1815
2017-12-29	4.1709	<--MIN
