2019-01-02	4.3016
2019-01-03	4.303
2019-01-04	4.3018
2019-01-07	4.2989
2019-01-08	4.3013
2019-01-09	4.2989
2019-01-10	4.3055
2019-01-11	4.2957
2019-01-14	4.2936
2019-01-15	4.2922
2019-01-16	4.2929
2019-01-17	4.2875
2019-01-18	4.2964
2019-01-21	4.2928
2019-01-22	4.2862
2019-01-23	4.2867
2019-01-24	4.2942
2019-01-25	4.2935
2019-01-28	4.2885
2019-01-29	4.2974
2019-01-30	4.2952
2019-01-31	4.2802
2019-02-01	4.2706
2019-02-04	4.2813
2019-02-05	4.2869
2019-02-06	4.2936
2019-02-07	4.3019
2019-02-08	4.3082
2019-02-11	4.3172
2019-02-12	4.3268
2019-02-13	4.3312
2019-02-14	4.3394
2019-02-15	4.3243
2019-02-18	4.3317
2019-02-19	4.3303
2019-02-20	4.3371
2019-02-21	4.3322
2019-02-22	4.3387
2019-02-25	4.3402
2019-02-26	4.3338
2019-02-27	4.3173
2019-02-28	4.312
2019-03-01	4.3079
2019-03-04	4.2984
2019-03-05	4.3018
2019-03-06	4.2992
2019-03-07	4.3019
2019-03-08	4.3068
2019-03-11	4.2983
2019-03-12	4.2976
2019-03-13	4.3006
2019-03-14	4.3015
2019-03-15	4.3037
2019-03-18	4.2993
2019-03-19	4.294
2019-03-20	4.2864
2019-03-21	4.287
2019-03-22	4.2894
2019-03-25	4.2978
2019-03-26	4.297
2019-03-27	4.2991
2019-03-28	4.2998
2019-03-29	4.3013
2019-04-01	4.3035
2019-04-02	4.3004
2019-04-03	4.2941
2019-04-04	4.2921
2019-04-05	4.2921
2019-04-08	4.2897
2019-04-09	4.2871
2019-04-10	4.2852
2019-04-11	4.2821
2019-04-12	4.2847
2019-04-15	4.277
2019-04-16	4.2737
2019-04-17	4.275
2019-04-18	4.279
2019-04-19	4.2802
2019-04-23	4.2886
2019-04-24	4.2895
2019-04-25	4.2959
2019-04-26	4.2906
2019-04-29	4.295
2019-04-30	4.2911
2019-05-02	4.2795
2019-05-06	4.2847
2019-05-07	4.2858
2019-05-08	4.2914
2019-05-09	4.2977
2019-05-10	4.2955
2019-05-13	4.3029
2019-05-14	4.3085
2019-05-15	4.3128
2019-05-16	4.2929
2019-05-17	4.3072
2019-05-20	4.2995
2019-05-21	4.3055
2019-05-22	4.3098
2019-05-23	4.3107
2019-05-24	4.2989
2019-05-27	4.2952
2019-05-28	4.2967
2019-05-29	4.3007
2019-05-30	4.2919
2019-05-31	4.2916
2019-06-03	4.2809
2019-06-04	4.2788
2019-06-05	4.2782
2019-06-06	4.2783
2019-06-07	4.2762
2019-06-10	4.264
2019-06-11	4.2675
2019-06-12	4.265
2019-06-13	4.261
2019-06-14	4.2554
2019-06-17	4.2599
2019-06-18	4.2631
2019-06-19	4.2673
2019-06-21	4.2622
2019-06-24	4.2538
2019-06-25	4.2554
2019-06-26	4.2642
2019-06-27	4.2561
2019-06-28	4.252
2019-07-01	4.2406	<--MIN
2019-07-02	4.2457
2019-07-03	4.2442
2019-07-04	4.2427
2019-07-05	4.2445
2019-07-08	4.2519
2019-07-09	4.2637
2019-07-10	4.2729
2019-07-11	4.2682
2019-07-12	4.2669
2019-07-15	4.2673
2019-07-16	4.2582
2019-07-17	4.2644
2019-07-18	4.2635
2019-07-19	4.2592
2019-07-22	4.248
2019-07-23	4.2492
2019-07-24	4.2581
2019-07-25	4.2514
2019-07-26	4.2645
2019-07-29	4.2773
2019-07-30	4.2906
2019-07-31	4.2911
2019-08-01	4.2931
2019-08-02	4.3085
2019-08-05	4.3182
2019-08-06	4.3096
2019-08-07	4.3194
2019-08-08	4.322
2019-08-09	4.3225
2019-08-12	4.3262
2019-08-13	4.3327
2019-08-14	4.3463
2019-08-16	4.3543
2019-08-19	4.3519
2019-08-20	4.3656
2019-08-21	4.3513
2019-08-22	4.366
2019-08-23	4.3572
2019-08-26	4.3719
2019-08-27	4.3684
