2022-01-03	4.5889
2022-01-04	4.5737
2022-01-05	4.5672
2022-01-07	4.5576
2022-01-10	4.5377
2022-01-11	4.5454
2022-01-12	4.5332
2022-01-13	4.527
2022-01-14	4.5372
2022-01-17	4.5201
2022-01-18	4.5275
2022-01-19	4.5279
2022-01-20	4.5201
2022-01-21	4.5303
2022-01-24	4.5358
2022-01-25	4.5821
2022-01-26	4.592
2022-01-27	4.5713
2022-01-28	4.5697
2022-01-31	4.5982
2022-02-01	4.582
2022-02-02	4.55
2022-02-03	4.5439
2022-02-04	4.5459
2022-02-07	4.555
2022-02-08	4.5274
2022-02-09	4.5167
2022-02-10	4.4879	<--MIN
2022-02-11	4.5163
2022-02-14	4.5743
2022-02-15	4.5091
2022-02-16	4.4916
2022-02-17	4.5088
2022-02-18	4.5256
2022-02-21	4.5193
2022-02-22	4.5416
2022-02-23	4.5352
2022-02-24	4.6284
2022-02-25	4.6608
2022-02-28	4.6909
2022-03-01	4.7241
2022-03-02	4.7989
2022-03-03	4.7931
2022-03-04	4.8363
2022-03-07	4.9647	<--MAX
2022-03-08	4.9121
2022-03-09	4.8429
2022-03-10	4.8013
2022-03-11	4.7924
2022-03-14	4.7465
2022-03-15	4.7311
2022-03-16	4.7055
2022-03-17	4.6876
2022-03-18	4.7221
2022-03-21	4.693
2022-03-22	4.6975
2022-03-23	4.7036
2022-03-24	4.7589
2022-03-25	4.7459
2022-03-28	4.702
2022-03-29	4.7144
2022-03-30	4.6507
2022-03-31	4.6525
2022-04-01	4.6428
2022-04-04	4.6373
2022-04-05	4.6317
2022-04-06	4.6539
2022-04-07	4.6478
2022-04-08	4.6405
2022-04-11	4.6451
2022-04-12	4.6626
2022-04-13	4.646
2022-04-14	4.6447
2022-04-15	4.6378
2022-04-19	4.6361
2022-04-20	4.6295
2022-04-21	4.6523
2022-04-22	4.6361
2022-04-25	4.6405
2022-04-26	4.6429
2022-04-27	4.7076
2022-04-28	4.6915
2022-04-29	4.6582
2022-05-02	4.6806
2022-05-04	4.6777
2022-05-05	4.6658
2022-05-06	4.6979
2022-05-09	4.7059
2022-05-10	4.6761
2022-05-11	4.67
2022-05-12	4.6841
2022-05-13	4.6679
2022-05-16	4.6724
2022-05-17	4.6558
2022-05-18	4.6528
2022-05-19	4.6429
2022-05-20	4.6366
2022-05-23	4.6171
2022-05-24	4.6107
2022-05-25	4.5955
2022-05-26	4.6135
2022-05-27	4.6102
2022-05-30	4.5869
2022-05-31	4.5756
2022-06-01	4.5891
2022-06-02	4.5876
2022-06-03	4.5908
2022-06-06	4.588
2022-06-07	4.5855
2022-06-08	4.5817
2022-06-09	4.5826
2022-06-10	4.603
2022-06-13	4.6313
2022-06-14	4.6548
2022-06-15	4.6642
2022-06-17	4.6951
2022-06-20	4.6731
2022-06-21	4.646
2022-06-22	4.659
2022-06-23	4.7096
2022-06-24	4.7094
2022-06-27	4.6965
2022-06-28	4.7004
2022-06-29	4.6809
2022-06-30	4.6806
2022-07-01	4.7176
2022-07-04	4.7002
2022-07-05	4.7358
2022-07-06	4.7942
2022-07-07	4.7965
2022-07-08	4.7958
2022-07-11	4.7976
2022-07-12	4.8337
2022-07-13	4.8399
2022-07-14	4.8371
2022-07-15	4.8115
2022-07-18	4.777
2022-07-19	4.7731
2022-07-20	4.7603
2022-07-21	4.7578
