2020-05-21	4.5365
2020-05-22	4.5234
2020-05-25	4.5111
2020-05-26	4.48
2020-05-27	4.4378
2020-05-28	4.4264
2020-05-29	4.4503
2020-06-01	4.4202
2020-06-02	4.3902
2020-06-03	4.3859
2020-06-04	4.4347
2020-06-05	4.4443
2020-06-08	4.4291
2020-06-09	4.4436
2020-06-10	4.4544
2020-06-12	4.4506
2020-06-15	4.4403
2020-06-16	4.4278
2020-06-17	4.4503
2020-06-18	4.4534
2020-06-19	4.4573
2020-06-22	4.4524
2020-06-23	4.4386
2020-06-24	4.4532
2020-06-25	4.4495
2020-06-26	4.4616
2020-06-29	4.4631
2020-06-30	4.466
2020-07-01	4.4465
2020-07-02	4.4659
2020-07-03	4.4671
2020-07-06	4.4697
2020-07-07	4.471
2020-07-08	4.4739
2020-07-09	4.4738
2020-07-10	4.4745
2020-07-13	4.4745
2020-07-14	4.4916
2020-07-15	4.4738
2020-07-16	4.4913
2020-07-17	4.4827
2020-07-20	4.4683
2020-07-21	4.4417
2020-07-22	4.4401
2020-07-23	4.4108
2020-07-24	4.4117
2020-07-27	4.4023
2020-07-28	4.3987
2020-07-29	4.4194
2020-07-30	4.409
2020-07-31	4.4072
2020-08-03	4.4168
2020-08-04	4.406
2020-08-05	4.3979
2020-08-06	4.4101
2020-08-07	4.4139
2020-08-10	4.4023
2020-08-11	4.4016
2020-08-12	4.4123
2020-08-13	4.4011
2020-08-14	4.3988
2020-08-17	4.3892
2020-08-18	4.3953
2020-08-19	4.3864
2020-08-20	4.3991
2020-08-21	4.3902
2020-08-24	4.4064
2020-08-25	4.3915
2020-08-26	4.4032
2020-08-27	4.4124
2020-08-28	4.4043
2020-08-31	4.3969
2020-09-01	4.3946
2020-09-02	4.4097
2020-09-03	4.4181
2020-09-04	4.4508
2020-09-07	4.457
2020-09-08	4.4461
2020-09-09	4.455
2020-09-10	4.4504
2020-09-11	4.4504
2020-09-14	4.449
2020-09-15	4.4492
2020-09-16	4.4528
2020-09-17	4.4514
2020-09-18	4.4574
2020-09-21	4.48
2020-09-22	4.5055
2020-09-23	4.4946
2020-09-24	4.5272
2020-09-25	4.5477
2020-09-28	4.5497
2020-09-29	4.5834
2020-09-30	4.5268
2020-10-01	4.5153
2020-10-02	4.494
2020-10-05	4.4944
2020-10-06	4.4961
2020-10-07	4.4832
2020-10-08	4.49
2020-10-09	4.4745
2020-10-12	4.4798
2020-10-13	4.4737
2020-10-14	4.4963
2020-10-15	4.5545
2020-10-16	4.5621
2020-10-19	4.5498
2020-10-20	4.5865
2020-10-21	4.5869
2020-10-22	4.5877
2020-10-23	4.5772
2020-10-26	4.5774
2020-10-27	4.589
2020-10-28	4.6189
2020-10-29	4.633	<--MAX
2020-10-30	4.6188
2020-11-02	4.6048
2020-11-03	4.5699
2020-11-04	4.5532
2020-11-05	4.5233
2020-11-06	4.5277
2020-11-09	4.487
2020-11-10	4.5063
2020-11-12	4.4868
2020-11-13	4.496
2020-11-16	4.4753
2020-11-17	4.4953
2020-11-18	4.4729
2020-11-19	4.4799
2020-11-20	4.4679
2020-11-23	4.468
2020-11-24	4.4714
2020-11-25	4.471
2020-11-26	4.4742
2020-11-27	4.4843
2020-11-30	4.4779
2020-12-01	4.4769
2020-12-02	4.4642
2020-12-03	4.4789
2020-12-04	4.4732
2020-12-07	4.4745
2020-12-08	4.4767
2020-12-09	4.4449
2020-12-10	4.4276
2020-12-11	4.4385
2020-12-14	4.4432
2020-12-15	4.4441
2020-12-16	4.4347
2020-12-17	4.4348
2020-12-18	4.4493
2020-12-21	4.5149
2020-12-22	4.5069
2020-12-23	4.5019
2020-12-24	4.5084
2020-12-28	4.4879
2020-12-29	4.5051
2020-12-30	4.5272
2020-12-31	4.6148
